,id,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,work_phone,phone,email,occyp_type,family_size,begin_month,credit,YEARS_BIRTH,Age_group,YEARS_EMPLOYED,EMPLOYED_group,income_avg
163,M202880126000,M,N,N,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,12.0,2.0,56,50,No work experience,No work experience,63000.0
164,M169902026315000,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,0,0,0,Drivers,2.0,19.0,2.0,47,40,5,5~10,157500.0
165,F20718090000,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,5.0,0.0,57,50,No work experience,No work experience,45000.0
166,F1028196167500,F,N,Y,2,67500.0,Working,Higher education,Married,House / apartment,1,0,0,NaN,4.0,12.0,0.0,29,20,2,1~5,16875.0
167,F228610157500,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,42.0,1.0,63,60,No work experience,No work experience,78750.0
168,M15092995225000,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,Office apartment,0,0,1,Drivers,2.0,46.0,2.0,42,40,2,1~5,112500.0
169,F168032227180000,F,N,Y,0,180000.0,Working,Lower secondary,Widow,House / apartment,1,1,0,Cleaning staff,1.0,49.0,2.0,47,40,6,5~10,180000.0
170,F185291809216000,F,Y,Y,0,216000.0,Working,Higher education,Married,House / apartment,0,0,0,Secretaries,2.0,10.0,2.0,51,50,4,1~5,108000.0
171,F138304239157500,F,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,4.0,1.0,38,30,11,10~20,52500.0
172,F200270112500,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,No work experience,1.0,26.0,0.0,55,50,No work experience,No work experience,112500.0
173,F165734574112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,44.0,2.0,46,40,12,10~20,56250.0
174,F23262090000,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,No work experience,1.0,13.0,0.0,64,60,No work experience,No work experience,90000.0
175,F213100121500,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,28.0,2.0,59,50,No work experience,No work experience,60750.0
176,F132991628135000,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2.0,14.0,2.0,37,30,4,1~5,67500.0
177,M162242574202500,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Security staff,2.0,22.0,0.0,45,40,7,5~10,101250.0
178,M124831650252000,M,Y,N,1,252000.0,State servant,Higher education,Married,House / apartment,1,1,0,High skill tech staff,3.0,19.0,1.0,35,30,4,1~5,84000.0
179,F10981552202500,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,5.0,2.0,31,30,1,1~5,101250.0
180,M98892289202500,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,36.0,2.0,28,20,6,5~10,101250.0
181,M115242554360000,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,3.0,49.0,2.0,32,30,6,5~10,120000.0
182,F130775394225000,F,N,Y,2,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,4.0,26.0,1.0,36,30,14,10~20,56250.0
183,F15812658360000,F,N,Y,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,4.0,11.0,2.0,44,40,1,1~5,90000.0
184,M146461953202500,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,2.0,3.0,1.0,41,40,5,5~10,101250.0
185,F123223717225000,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,10.0,1.0,34,30,10,10~20,112500.0
186,F141854447135000,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,1,0,0,Core staff,2.0,8.0,1.0,39,30,12,10~20,67500.0
187,M116134031360000,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,41.0,2.0,32,30,11,10~20,180000.0
188,F16938673171000,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,0,0,0,Laborers,1.0,28.0,2.0,47,40,1,1~5,171000.0
189,M113652745292500,M,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,2.0,48.0,1.0,32,30,7,5~10,146250.0
190,F144071345144000,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,HR staff,1.0,6.0,2.0,40,40,3,1~5,144000.0
191,F116042721112500,F,N,N,2,112500.0,State servant,Higher education,Married,House / apartment,0,0,1,Core staff,4.0,3.0,0.0,32,30,7,5~10,28125.0
192,F21383081000,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,18.0,2.0,59,50,No work experience,No work experience,40500.0
193,F148161672225000,F,Y,Y,1,225000.0,Working,Higher education,Separated,House / apartment,0,0,0,Core staff,2.0,0.0,1.0,41,40,4,1~5,112500.0
194,F177522380315000,F,N,Y,0,315000.0,Commercial associate,Higher education,Separated,House / apartment,1,1,0,Accountants,1.0,52.0,2.0,49,40,6,5~10,315000.0
195,F12104204578750,F,N,N,0,78750.0,Working,Secondary / secondary special,Married,With parents,1,0,0,Security staff,2.0,13.0,2.0,34,30,5,5~10,39375.0
196,F24081067500,F,N,N,0,67500.0,Pensioner,Higher education,Widow,House / apartment,0,0,0,No work experience,1.0,30.0,0.0,66,60,No work experience,No work experience,67500.0
197,F220462011121500,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,13.0,2.0,61,60,5,5~10,60750.0
198,F168987310144000,F,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,Core staff,1.0,42.0,2.0,47,40,20,20~30,144000.0
199,F222830135000,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,45.0,1.0,62,60,No work experience,No work experience,67500.0
200,F21513094500,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,41.0,0.0,59,50,No work experience,No work experience,47250.0
201,F21992090000,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,No work experience,1.0,32.0,1.0,61,60,No work experience,No work experience,90000.0
202,F14173192572000,F,N,N,1,72000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Accountants,3.0,43.0,2.0,39,30,5,5~10,24000.0
203,M169791830144000,M,N,Y,0,144000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Security staff,2.0,11.0,2.0,47,40,5,5~10,72000.0
204,F212761128202500,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Accountants,2.0,17.0,2.0,59,50,3,1~5,101250.0
205,F175735792270000,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,28.0,2.0,49,40,15,10~20,135000.0
206,M114984491180000,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,3.0,12.0,1.0,32,30,12,10~20,60000.0
207,F126211327315000,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,0,0,0,Managers,4.0,50.0,2.0,35,30,3,1~5,78750.0
208,M195653246180000,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,49.0,1.0,54,50,8,5~10,90000.0
209,M99901221292500,M,N,Y,0,292500.0,Commercial associate,Higher education,Single / not married,Rented apartment,0,1,0,Sales staff,1.0,7.0,0.0,28,20,3,1~5,292500.0
210,F21340090000,F,N,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,51.0,2.0,59,50,No work experience,No work experience,45000.0
211,F1776711062103500,F,N,N,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2.0,37.0,2.0,49,40,30,30~,51750.0
212,F22989067500,F,Y,N,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,19.0,2.0,63,60,No work experience,No work experience,33750.0
213,F11067492225000,F,Y,Y,0,225000.0,Working,Higher education,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,17.0,0.0,31,30,1,1~5,112500.0
214,M160767679112500,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,27.0,1.0,45,40,21,20~30,56250.0
215,M15995401247500,M,N,Y,0,247500.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,Core staff,2.0,11.0,1.0,44,40,1,1~5,123750.0
216,M174551321247500,M,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,20.0,1.0,48,40,3,1~5,123750.0
217,F142166649112500,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,NaN,2.0,27.0,2.0,39,30,18,10~20,56250.0
218,M15634158225000,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,29.0,2.0,43,40,0,~1,112500.0
219,F14052140270000,F,Y,Y,1,270000.0,Working,Higher education,Separated,House / apartment,0,1,1,Sales staff,2.0,37.0,2.0,39,30,0,~1,135000.0
220,M127033141202500,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4.0,18.0,1.0,35,30,8,5~10,50625.0
221,F137911353180000,F,N,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Accountants,4.0,6.0,2.0,38,30,3,1~5,45000.0
222,F15903762112500,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,13.0,2.0,44,40,2,1~5,112500.0
223,M17876523999000,M,N,N,1,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,2.0,1.0,1.0,49,40,14,10~20,49500.0
224,F138113380157500,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,23.0,0.0,38,30,9,5~10,52500.0
225,F201827514202500,F,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Accountants,2.0,43.0,1.0,56,50,20,20~30,101250.0
226,F18474302190000,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Cleaning staff,2.0,28.0,2.0,51,50,8,5~10,45000.0
227,M14192626157500,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,With parents,0,0,0,Drivers,4.0,47.0,2.0,39,30,1,1~5,39375.0
228,M149721063180000,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,43.0,1.0,42,40,2,1~5,90000.0
229,M126272267180000,M,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,High skill tech staff,3.0,11.0,1.0,35,30,6,5~10,60000.0
230,F205650202500,F,N,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,14.0,2.0,57,50,No work experience,No work experience,101250.0
231,F12383348090000,F,Y,N,1,90000.0,Working,Incomplete higher,Married,Rented apartment,0,0,0,Laborers,3.0,6.0,1.0,34,30,9,5~10,30000.0
232,F197776835225000,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,0,Core staff,1.0,22.0,2.0,55,50,18,10~20,225000.0
233,F10302734126000,F,Y,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,32.0,2.0,29,20,2,1~5,63000.0
234,F109693485180000,F,N,Y,1,180000.0,State servant,Higher education,Married,House / apartment,0,0,1,High skill tech staff,3.0,5.0,1.0,31,30,9,5~10,60000.0
235,F135763560360000,F,N,Y,2,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,3.0,25.0,2.0,38,30,9,5~10,120000.0
236,F237740157500,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,No work experience,1.0,17.0,1.0,66,60,No work experience,No work experience,157500.0
237,F152563291315000,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Laborers,1.0,18.0,0.0,42,40,9,5~10,315000.0
238,F145124596270000,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,46.0,2.0,40,40,12,10~20,90000.0
239,F137671882180000,F,N,Y,1,180000.0,Working,Higher education,Civil marriage,House / apartment,0,0,0,Sales staff,3.0,41.0,1.0,38,30,5,5~10,60000.0
240,F133616586180000,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,4.0,18.0,2.0,37,30,18,10~20,45000.0
241,M112232326180000,M,N,N,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,0,NaN,2.0,46.0,2.0,31,30,6,5~10,90000.0
242,F99112665180000,F,N,N,1,180000.0,Working,Incomplete higher,Married,With parents,0,0,0,NaN,3.0,38.0,2.0,28,20,7,5~10,60000.0
243,F22791081000,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,33.0,2.0,63,60,No work experience,No work experience,40500.0
244,F9323134667500,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,NaN,2.0,10.0,0.0,26,20,3,1~5,33750.0
245,F205172971238500,F,N,Y,0,238500.0,Working,Higher education,Married,House / apartment,1,1,0,Sales staff,2.0,12.0,2.0,57,50,8,5~10,119250.0
246,F212690202500,F,Y,Y,0,202500.0,Pensioner,Higher education,Widow,House / apartment,0,0,1,No work experience,1.0,39.0,2.0,59,50,No work experience,No work experience,202500.0
247,M127251631135000,M,Y,N,2,135000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4.0,42.0,0.0,35,30,4,1~5,33750.0
248,F104751792112500,F,Y,N,0,112500.0,Working,Higher education,Married,With parents,1,1,0,Core staff,2.0,11.0,2.0,29,20,4,1~5,56250.0
249,F22844067500,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,13.0,2.0,63,60,No work experience,No work experience,33750.0
250,M16625561135000,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,NaN,4.0,23.0,2.0,46,40,1,1~5,33750.0
251,M13916169184500,M,Y,Y,0,184500.0,State servant,Higher education,Married,House / apartment,0,0,0,Managers,2.0,60.0,2.0,39,30,0,~1,92250.0
252,M127943574337500,M,Y,N,1,337500.0,State servant,Higher education,Married,House / apartment,0,0,0,NaN,3.0,2.0,1.0,36,30,9,5~10,112500.0
253,F21516067500,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,No work experience,1.0,8.0,2.0,59,50,No work experience,No work experience,67500.0
254,M831614990000,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,Laborers,3.0,20.0,0.0,23,20,0,~1,30000.0
255,F140837049180000,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,1,0,0,Core staff,2.0,0.0,1.0,39,30,19,10~20,90000.0
256,M199870112500,M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,35.0,1.0,55,50,No work experience,No work experience,56250.0
257,F224082685112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,44.0,1.0,62,60,7,5~10,56250.0
258,F24311076500,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,9.0,2.0,67,60,No work experience,No work experience,38250.0
259,M20644090000,M,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,No work experience,1.0,5.0,2.0,57,50,No work experience,No work experience,90000.0
260,M137962682252000,M,Y,Y,0,252000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,33.0,2.0,38,30,7,5~10,126000.0
261,M232890180000,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,No work experience,2.0,22.0,2.0,64,60,No work experience,No work experience,90000.0
262,F169174081112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,Laborers,1.0,3.0,0.0,47,40,11,10~20,112500.0
263,F18061869112500,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,16.0,2.0,50,50,2,1~5,56250.0
264,F12922923270000,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,1.0,53.0,2.0,36,30,2,1~5,270000.0
265,M1434872790000,M,N,N,3,90000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,1,NaN,5.0,5.0,2.0,40,40,1,1~5,18000.0
266,F125414549135000,F,N,N,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,4.0,16.0,2.0,35,30,12,10~20,33750.0
267,F11588801157500,F,N,N,0,157500.0,State servant,Higher education,Married,House / apartment,1,1,0,Core staff,2.0,23.0,2.0,32,30,2,1~5,78750.0
268,F142012139135000,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,NaN,2.0,31.0,0.0,39,30,5,5~10,67500.0
269,F210440301500,F,Y,Y,0,301500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,No work experience,2.0,7.0,2.0,58,50,No work experience,No work experience,150750.0
270,M103281156225000,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,20.0,1.0,29,20,3,1~5,112500.0
271,F195141991135000,F,N,N,0,135000.0,State servant,Higher education,Separated,With parents,1,0,0,IT staff,1.0,42.0,2.0,54,50,5,5~10,135000.0
272,M103701550247500,M,Y,N,0,247500.0,Working,Incomplete higher,Separated,House / apartment,1,1,0,Managers,1.0,9.0,2.0,29,20,4,1~5,247500.0
273,F9184840270000,F,N,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,1,1,0,Sales staff,2.0,25.0,2.0,26,20,2,1~5,135000.0
274,M84401206315000,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,2.0,3.0,1.0,24,20,3,1~5,157500.0
275,F117682086135000,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2.0,54.0,2.0,33,30,5,5~10,67500.0
276,M154762879315000,M,Y,N,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4.0,48.0,2.0,43,40,7,5~10,78750.0
277,M140701565180000,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,17.0,1.0,39,30,4,1~5,90000.0
278,F18554703256500,F,Y,Y,0,256500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,1.0,21.0,1.0,51,50,1,1~5,256500.0
279,M130521009180000,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,23.0,2.0,36,30,2,1~5,90000.0
280,F186660112500,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,5.0,0.0,52,50,No work experience,No work experience,56250.0
281,F205893680112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,NaN,2.0,33.0,1.0,57,50,10,10~20,56250.0
